Timestamp,x,y,z,a,b,c,alpha,beta,gamma
1482277653737,-0.040530205,-0.034169436,-0.06823182,-0.015182495,0.026641846,-0.002532959,168.99835,13.78895,-72.22915
1482277653743,-0.028009415,-0.05018884,-0.06638813,-0.0090789795,0.026885986,-8.239746E-4,169.01038,13.809327,-72.239365
1482277653747,-0.02034378,-0.037947834,-0.050538063,-0.0036773682,0.02255249,0.0022125244,169.02124,13.822804,-72.248314
1482277653753,0.020238876,-0.051959217,-0.049244404,-3.0517578E-5,0.017150879,0.0045776367,169.02661,13.833773,-72.25515
1482277653758,0.04625702,-0.04707694,-0.022228003,0.0021972656,0.011245728,0.0049438477,169.02942,13.839855,-72.25919
1482277653762,0.03180504,-0.006828785,-0.005277872,0.0062408447,0.0035552979,0.0049438477,169.02539,13.837109,-72.26074
1482277653767,0.03154564,-0.023646355,-0.019468307,0.00970459,-0.003189087,0.0049438477,169.018,13.8346405,-72.26098
1482277653772,0.035930634,0.04700142,-0.019634724,0.012008667,-0.007797241,0.0040283203,169.00348,13.819671,-72.26042
1482277653777,0.042593956,0.01552093,-0.06952691,0.015106201,-0.010238647,0.0048217773,168.99359,13.810127,-72.2608
1482277653782,0.03030014,0.026801944,-0.062403202,0.014541626,-0.010498047,0.0030517578,168.98193,13.7984915,-72.26083
1482277653788,0.05115986,0.0049752593,-0.026993513,0.014434814,-0.00869751,0.0028076172,168.96991,13.789621,-72.258766
1482277653792,-0.0036554337,0.04006827,0.0035409927,0.012481689,-0.0074005127,0.0018463135,168.95789,13.776338,-72.25724
1482277653797,9.975433E-4,-0.0029962063,-0.027551413,0.010299683,-0.007293701,0.001739502,168.95374,13.771613,-72.25654
1482277653803,-0.020348549,0.022786379,-0.022949934,0.011169434,-0.006286621,7.324219E-4,168.94568,13.763402,-72.25634
1482277653807,-0.0037651062,0.0011600256,0.012249708,0.011230469,-0.009292603,6.713867E-4,168.93634,13.757316,-72.25374
1482277653812,0.01734066,0.026897728,0.056394815,0.011230469,-0.014556885,0.0017089844,168.92786,13.744077,-72.247925
1482277653817,0.01222229,0.031116664,-0.039378643,0.010269165,-0.018615723,0.0027008057,168.9176,13.731444,-72.24497
1482277653822,-0.014071465,0.04002458,0.05221677,0.0101623535,-0.016952515,0.0038604736,168.90552,13.714393,-72.23889
1482277653827,2.861023E-6,0.09130788,0.03451991,0.009094238,-0.01373291,0.0038757324,168.8711,13.689509,-72.23436
1482277653832,0.0022096634,0.045428634,-0.032423973,0.006942749,-0.009429932,0.0028076172,168.85846,13.676041,-72.23333
1482277653837,-0.028606415,0.04719001,0.026452541,0.00579834,-0.007247925,0.0028381348,168.84601,13.661661,-72.23094
1482277653843,-0.035521507,-0.0077059865,-1.2397766E-5,0.0016174316,-0.004058838,0.0038757324,168.84277,13.65765,-72.23003
1482277653848,-0.016373634,-0.014938951,0.030520678,0.0016174316,-0.002029419,0.0038757324,168.82788,13.654078,-72.2281
1482277653853,-0.05872345,-0.06461769,0.0679934,0.0016174316,3.5095215E-4,0.006072998,168.83313,13.657056,-72.22527
1482277653857,-0.03694153,-0.031359017,0.025014639,0.0016174316,0.0035095215,0.007217407,168.8313,13.655225,-72.22528
1482277653863,-0.012936592,-0.06690544,0.06277537,0.0016174316,0.0055999756,0.009216309,168.8341,13.656712,-72.22367
1482277653867,-0.00798893,-0.04791224,0.017675877,0.0017089844,0.0067749023,0.00932312,168.82367,13.656366,-72.22476
1482277653872,0.048874855,-0.06923902,0.032037735,0.0027770996,0.008911133,0.010101318,168.82593,13.658519,-72.22459
1482277653878,0.027409554,-0.03140229,-0.005522728,0.0038452148,0.010894775,0.008148193,168.82117,13.656262,-72.22768
1482277653883,0.024997711,-0.003230393,-0.026256084,0.007080078,0.011657715,0.008148193,168.81348,13.652078,-72.23187
1482277653887,0.04858017,-0.022570968,-0.110544205,0.008163452,0.009353638,0.008300781,168.8111,13.652888,-72.23946
1482277653893,0.031801224,-0.011106253,-0.19189525,0.009231567,0.006134033,0.0093688965,168.8028,13.65362,-72.25044
1482277653897,0.026920319,-0.03520316,-0.19246483,0.0101623535,0.0028686523,0.0099487305,168.79736,13.656359,-72.260414
1482277653902,0.050359726,-0.03784454,-0.14596605,0.0101623535,-4.8828125E-4,0.0079956055,168.79285,13.657253,-72.26698
1482277653908,0.04285717,-0.009735584,-0.20154047,0.010040283,-0.004333496,0.007080078,168.78735,13.655799,-72.27535
1482277653912,0.009407043,-0.0384112,-0.09625006,0.008682251,-0.007247925,0.007080078,168.7854,13.656236,-72.27827
1482277653917,0.037552834,-0.005484581,-0.036872864,0.007171631,-0.012863159,0.006866455,168.77814,13.648199,-72.27733
1482277653923,0.0134449005,-0.05778277,-0.10101247,0.007797241,-0.018661499,0.005569458,168.77997,13.650099,-72.277405
1482277653927,0.0012693405,-0.031668723,-0.11761832,0.0071868896,-0.02142334,0.0038757324,168.77429,13.649048,-72.27733
1482277653932,0.045812607,-0.04821503,-0.027964354,0.008026123,-0.02154541,0.00340271,168.77753,13.647588,-72.27162
1482277653937,0.040402412,-0.03627479,-4.6157837E-4,0.0076293945,-0.018859863,0.001739502,168.77911,13.643501,-72.26467
1482277653943,-0.012105942,-0.06918764,0.029417753,0.0053253174,-0.017700195,6.4086914E-4,168.78735,13.646366,-72.25811
1482277653947,-0.019337654,-0.061581314,0.03307438,0.0040283203,-0.016906738,-0.0028076172,168.7774,13.650039,-72.251366
1482277653952,0.0065364838,-0.046825945,-0.029369116,0.004211426,-0.017211914,-0.0038909912,168.78711,13.656353,-72.24719
1482277653957,-0.052796364,-0.055742204,0.09044838,0.0023651123,-0.017974854,-0.0049743652,168.79865,13.660463,-72.23816
1482277653962,-0.02648449,0.02339822,0.0923779,0.0013122559,-0.017089844,-0.0057373047,168.80847,13.664459,-72.23112
1482277653968,-0.047704697,0.0022399426,0.08160901,-2.89917E-4,-0.013946533,-0.006011963,168.79541,13.657899,-72.21556
1482277653976,-0.045116425,-0.020985365,0.09228921,-0.0037078857,-0.010528564,-0.0071411133,168.8064,13.663134,-72.208565
1482277653982,0.004719734,0.026887298,0.10544729,-0.006591797,-0.0065612793,-0.008224487,168.8117,13.66298,-72.20188
1482277653988,-8.678436E-5,0.013074458,0.12344766,-0.009124756,-0.0015411377,-0.009307861,168.82617,13.666993,-72.195526
1482277653994,-0.021321297,-0.028841734,0.13678265,-0.01159668,0.0027770996,-0.010772705,168.84412,13.67999,-72.18953
1482277653997,-0.009237289,0.02417171,0.039397955,-0.013366699,0.00843811,-0.012496948,168.85657,13.692925,-72.19015
1482277654002,-0.05854416,0.045969903,-0.021515846,-0.015838623,0.016189575,-0.0128479,168.86304,13.704297,-72.196144
1482277654006,-0.0625515,0.079434276,0.0031905174,-0.015289307,0.019210815,-0.012557983,168.85779,13.710974,-72.20218
1482277654012,-0.040636063,0.022880077,-0.052823544,-0.012481689,0.01423645,-0.012771606,168.86853,13.726698,-72.20833
1482277654017,-0.009547234,0.025706112,0.006994009,-0.010314941,0.0075531006,-0.011245728,168.87714,13.736379,-72.20966
1482277654022,-0.0047063828,0.018960238,-0.09902644,-0.009536743,0.00491333,-0.0090789795,168.88489,13.7487,-72.21521
1482277654027,-0.0093307495,-0.0042894483,-0.12149763,-0.00970459,0.0055236816,-0.0074310303,168.88873,13.765066,-72.221924
1482277654032,0.040364265,0.045689702,-0.03526926,-0.0082092285,0.0050811768,-0.006362915,168.8891,13.767341,-72.224304
1482277654036,0.0093717575,0.0125796795,-0.037160635,-0.0054473877,0.0034637451,-0.0052337646,168.89343,13.773564,-72.22658
1482277654043,0.03526497,0.007957876,-0.072193384,-0.0027160645,0.0012969971,-0.0036468506,168.89673,13.779216,-72.22951
1482277654046,0.042057037,-0.0061639547,-0.062113762,-0.001083374,6.866455E-4,-0.0020141602,168.89185,13.784744,-72.2317
1482277654052,0.05114746,0.05060798,-0.06630993,0.0010528564,-3.8146973E-4,-0.0019683838,168.88556,13.7806835,-72.23444
1482277654057,0.04362774,0.059712052,-0.039813757,0.0010986328,-0.0013580322,-0.002532959,168.87793,13.774342,-72.236015
1482277654062,0.012550354,0.038064003,-0.124527454,-5.79834E-4,-0.0013427734,-0.0030822754,168.87384,13.774626,-72.24136
1482277654067,0.021857262,0.009569228,-0.08814669,-0.0010223389,-0.0021362305,-0.0041656494,168.87335,13.779008,-72.24455
1482277654072,0.026353836,0.019137442,-0.115826845,6.1035156E-5,-0.005859375,-0.0052490234,168.87482,13.783915,-72.248795
1482277654077,0.00715065,0.042823434,-0.115125656,0.0017547607,-0.010314941,-0.005126953,168.8728,13.7849245,-72.25245
1482277654082,-0.019036293,0.054486632,0.0057566166,0.0015411377,-0.017211914,-0.0052337646,168.86804,13.778125,-72.24997
1482277654087,-0.019159317,0.06370956,0.05443406,-4.5776367E-5,-0.022964478,-0.0057373047,168.85962,13.766582,-72.243065
1482277654092,-0.026400566,-0.0026734471,0.06481886,-0.001159668,-0.025024414,-0.0050964355,168.8648,13.764642,-72.23433
1482277654097,-0.040721893,0.04009539,0.06312919,-9.460449E-4,-0.022216797,-0.0027160645,168.86304,13.755497,-72.225235
1482277654102,-0.035999298,0.013951957,0.08988571,-0.0018463135,-0.016815186,-7.9345703E-4,168.86365,13.748022,-72.21534
1482277654106,-0.019429207,-0.0026224852,0.10722542,-0.0026550293,-0.00869751,2.89917E-4,168.85016,13.741924,-72.20583
1482277654112,-0.040655136,-0.004929483,0.11060548,-0.0026550293,-0.002609253,0.001953125,168.85114,13.737014,-72.19863
1482277654117,-0.033275604,-0.019097269,0.08830023,-0.0026550293,4.4250488E-4,0.003479004,168.85297,13.735139,-72.19413
1482277654121,0.035470963,-0.0119639635,0.035649776,-0.0026550293,0.0012512207,0.0031738281,168.85315,13.733709,-72.192116
1482277654126,-0.021448135,-0.019061923,0.059026003,-0.0026550293,0.0019683838,0.0028076172,168.87366,13.73257,-72.190125
1482277654131,-0.011792183,0.011692941,0.009054661,-0.004135132,0.0037841797,0.0013427734,168.86975,13.72912,-72.1907
1482277654136,1.6307831E-4,-2.3376942E-4,-0.064029455,-0.0077667236,0.0051879883,6.713867E-4,168.86926,13.731867,-72.19466
1482277654142,0.007317543,-0.014326274,-0.008948088,-0.009765625,0.0034332275,-1.5258789E-5,168.87299,13.736898,-72.196236
1482277654147,0.03328514,-0.065996945,0.03621006,-0.009399414,8.239746E-4,-0.0011291504,168.90674,13.749537,-72.19454
1482277654151,0.021219254,-0.10069263,0.071400404,-0.006729126,1.8310547E-4,-0.002243042,168.92676,13.765936,-72.19013
1482277654156,-0.007288933,-0.06660676,0.09680796,-0.0050811768,0.004135132,-0.001739502,168.94153,13.776521,-72.185036
1482277654161,-0.0024728775,-0.03519678,0.06310511,-0.002380371,0.010345459,-0.0022583008,168.95056,13.783432,-72.18247
1482277654166,0.04246998,-0.036531925,-0.091967344,4.5776367E-5,0.012741089,-0.0033416748,168.95618,13.797451,-72.18519
1482277654172,0.039925575,-0.05963683,-0.12365937,5.493164E-4,0.011444092,-0.0043640137,168.96558,13.81208,-72.19155
1482277654177,0.0019216537,0.0071997643,-0.0419991,-2.746582E-4,0.0075683594,-0.00630188,168.97986,13.832509,-72.19916
1482277654182,0.013748169,-0.02321148,-0.031996727,-0.0022277832,0.0031738281,-0.00680542,168.98352,13.839298,-72.20299
1482277654186,-0.002896309,-0.048625648,-0.04346466,-0.0035247803,5.79834E-4,-0.00680542,168.9928,13.851399,-72.20474
1482277654192,-0.021785736,-0.026609302,0.015908241,-0.0037231445,-7.019043E-4,-0.00680542,169.008,13.867686,-72.20609
1482277654196,-0.035787582,-0.030766964,0.022879362,-0.0037231445,8.8500977E-4,-0.0059051514,169.01941,13.878075,-72.20484
1482277654202,-0.009507179,-0.044358194,0.003934145,-0.0037231445,0.0029144287,-0.0048980713,169.03082,13.888487,-72.20361
1482277654207,0.014216423,0.0034623146,0.0017240047,-0.0055236816,0.004272461,-0.003768921,169.04236,13.901759,-72.2034
1482277654212,-0.016548157,0.03675604,0.011353254,-0.005859375,0.0035247803,-0.0045166016,169.04675,13.906493,-72.20389
1482277654217,-0.0045833588,-0.0010197759,0.009050369,-0.005859375,0.0024414063,-0.0046691895,169.0459,13.906416,-72.20483
1482277654222,-0.0139865875,-0.012538075,0.06098056,-0.0030212402,4.119873E-4,-0.0046691895,169.05188,13.912521,-72.20494
1482277654227,-0.049346924,0.0066732764,0.088638544,0.0011901855,-0.0065612793,-0.0046691895,169.08173,13.917628,-72.20228
1482277654231,-0.09394169,-0.04751146,0.15118432,0.0034179688,-0.010009766,-0.003753662,169.08435,13.916582,-72.19778
1482277654237,-0.055523872,0.004852891,0.08105326,0.0066986084,-0.008544922,-0.0016326904,169.09418,13.919121,-72.18884
1482277654242,-0.055153847,0.028297484,0.0658927,0.011932373,-0.0043792725,5.340576E-4,169.09338,13.913995,-72.1835
1482277654246,-0.02404499,0.030135155,-0.0033025742,0.016326904,-0.0020751953,0.0027008057,169.08563,13.903303,-72.17989
1482277654251,-0.009711266,0.03415835,-0.074297905,0.020645142,-0.0039978027,0.004852295,169.0747,13.892498,-72.18003
1482277654256,0.030445099,0.0639869,-0.12592983,0.02394104,-0.006164551,0.0059814453,169.06018,13.880729,-72.18334
1482277654262,0.039560318,0.008489549,-0.08515453,0.024047852,-0.006225586,0.006011963,169.03888,13.863403,-72.18826
1482277654267,0.03207779,0.0220747,-0.13201237,0.017669678,-0.007293701,0.0049591064,169.02588,13.85093,-72.1902
1482277654271,0.067136765,0.012040019,-0.15724897,0.014373779,-0.006225586,0.0028076172,169.00378,13.836231,-72.19921
1482277654281,0.054696083,0.037638724,-0.06656003,0.0046691895,-0.006210327,0.0027770996,168.9931,13.82644,-72.2003
1482277654286,0.0494442,0.05139351,-0.04738784,-0.002822876,-0.005065918,7.171631E-4,168.97559,13.817238,-72.20081
1482277654291,0.06314945,0.072232366,-0.0046491623,-0.008117676,-0.0018463135,0.001739502,168.9649,13.805895,-72.199974
1482277654296,-0.034157753,0.057530165,0.0072114468,-0.011138916,0.0011749268,0.001739502,168.95624,13.797904,-72.200836
1482277654301,0.029909134,0.033594728,0.00970006,-0.015609741,0.005645752,-3.9672852E-4,168.95398,13.795954,-72.20123
1482277654305,0.027205467,-0.01583749,-0.034356356,-0.017608643,0.007736206,-3.0517578E-4,168.9414,13.801193,-72.202995
1482277654311,0.024723053,-0.008409977,0.0040869713,-0.01751709,0.00843811,6.713867E-4,168.94922,13.811614,-72.20624
1482277654316,-0.015538216,-0.04120356,0.011418819,-0.016235352,0.00541687,6.713867E-4,168.95508,13.818566,-72.20761
1482277654321,0.005870819,-0.0076125264,0.06813693,-0.013031006,0.0040283203,4.7302246E-4,168.96527,13.829311,-72.2083
1482277654327,-0.013077736,0.03274077,0.03451419,-0.010040283,7.6293945E-5,-0.0014038086,168.95428,13.832371,-72.205696
1482277654331,-0.0035581589,-0.024050713,0.019996405,-0.007583618,-0.001953125,-5.340576E-4,168.9585,13.834104,-72.202675
1482277654341,-0.013015747,-0.021402597,0.0031831264,-0.0047912598,-0.0022583008,-0.001159668,168.96362,13.838388,-72.20163
1482277654345,-0.04837799,-0.06372464,0.026561975,-0.0043182373,-0.004257202,8.392334E-4,168.9823,13.846179,-72.19925
1482277654350,-0.048057556,-0.10105401,0.009532452,-0.0014190674,-0.0055236816,0.0019226074,168.99658,13.858544,-72.19683
1482277654357,-5.378723E-4,-0.07913387,0.025642872,-3.5095215E-4,-0.0071258545,0.0029907227,169.00641,13.865232,-72.19304
1482277654361,0.018286705,-0.08806795,0.07239652,5.493164E-4,-0.0061035156,0.003753662,169.01813,13.872221,-72.18724
1482277654368,0.020462036,-0.056777596,0.06929469,3.3569336E-4,-0.004333496,0.0028076172,169.0307,13.875324,-72.18252
1482277654370,0.03682518,-0.072879076,0.14899397,-0.0011901855,-4.4250488E-4,0.0023651123,169.04193,13.880077,-72.17456
1482277654375,0.031827927,-0.04383439,0.008604765,-0.004196167,0.0017089844,-3.0517578E-5,169.0517,13.889215,-72.1738
1482277654381,0.041049004,0.015803814,0.05594921,-0.0061187744,0.0036315918,-0.0030212402,169.05463,13.890402,-72.17166
1482277654385,0.01242733,-0.038222134,0.053372145,-0.007171631,0.0044555664,-0.005142212,169.07446,13.902885,-72.16953
1482277654390,0.02179432,-0.094145715,0.090889454,-0.007797241,0.0042419434,-0.007003784,169.0982,13.922609,-72.164566
1482277654397,-0.0020008087,-0.09992403,0.10676074,-0.006378174,0.002532959,-0.008712769,169.12476,13.944211,-72.15849
1482277654400,-0.025634766,-0.09380835,0.134197,-0.004211426,-1.2207031E-4,-0.011077881,169.15088,13.964095,-72.15089
1482277654405,-0.04672146,-0.057069838,0.12832284,-0.001739502,-8.8500977E-4,-0.011383057,169.16211,13.978077,-72.14409
1482277654410,-0.022729874,-0.039542973,0.15570617,0.0015106201,0.0013580322,-0.012145996,169.17847,13.988617,-72.136894
1482277654415,-0.038968086,-0.05285704,0.07695198,0.0046691895,0.008132935,-0.012145996,169.19678,14.005582,-72.13526
1482277654420,-0.03614998,-8.094311E-5,-0.043551207,0.007797241,0.012496948,-0.012145996,169.20428,14.017252,-72.14032
1482277654425,-0.021548271,0.009727359,-0.04737854,0.01121521,0.013000488,-0.011779785,169.22021,14.026864,-72.14555
1482277654430,-0.051956177,0.01941222,0.019514084,0.0129852295,0.010116577,-0.011077881,169.22272,14.031002,-72.1476
1482277654435,-0.018398285,0.0030983686,0.019694567,0.010360718,0.008331299,-0.011077881,169.22925,14.038286,-72.14851
1482277654440,-0.06772423,0.043650866,0.029384136,0.0049591064,0.008850098,-0.011077881,169.22998,14.040653,-72.15049
1482277654445,-0.05283642,0.053270817,0.051035404,-3.0517578E-4,0.012390137,-0.010681152,169.24121,14.043527,-72.15267
1482277654449,-0.014428139,0.09110165,-0.06429243,-0.0048217773,0.016586304,-0.010009766,169.23608,14.044871,-72.16067
1482277654455,0.019014359,0.08378267,-0.091076136,-0.0077819824,0.021102905,-0.009155273,169.23279,14.049827,-72.170715
1482277654460,0.049871445,0.07405758,-0.14109826,-0.008621216,0.024124146,-0.0065307617,169.22949,14.056926,-72.1835
1482277654464,0.030881882,0.05249411,-0.15774107,-0.0075531006,0.02293396,-0.004211426,169.20331,14.065474,-72.196724
1482277654469,-0.009252548,0.10659146,-0.15792012,-0.0069274902,0.018615723,-0.0031280518,169.19055,14.0636215,-72.210075
1482277654475,0.031150818,-0.009696662,-0.12522125,-0.007385254,0.013977051,-0.0029754639,169.198,14.078276,-72.21896
1482277654480,0.0451622,0.05669433,-0.10017514,-0.0079956055,0.0090789795,-0.0027008057,169.1936,14.079241,-72.22554
1482277654484,0.04484749,0.03515035,-0.073138,-0.009017944,0.004562378,-9.460449E-4,169.19952,14.080982,-72.22974
1482277654489,0.07283878,0.046864152,-0.095963955,-0.011169434,0.002822876,-9.0026855E-4,169.1969,14.082038,-72.234245
1482277654495,0.025064468,0.0821414,-0.050111055,-0.013336182,0.0033874512,-0.0014648438,169.1889,14.077,-72.237915
1482277654499,0.036702156,0.114812374,-0.018790245,-0.016571045,0.0033874512,-0.0014648438,169.17651,14.066591,-72.24036
1482277654505,0.008143425,0.1142233,0.035986185,-0.020736694,0.00491333,-9.460449E-4,169.17175,14.055774,-72.24132
1482277654509,-0.02957058,0.13484526,0.019641161,-0.025054932,0.00920105,1.373291E-4,169.15552,14.042347,-72.24478
1482277654515,-0.019673347,0.10567403,-0.0033845901,-0.026657104,0.01423645,0.0024108887,169.14319,14.034681,-72.250465
1482277654519,-0.03581333,0.06475663,-0.1442573,-0.023803711,0.013839722,0.005645752,169.13403,14.035357,-72.26254
1482277654524,0.011833191,-0.0444445,-0.14499688,-0.018875122,0.007095337,0.0076904297,169.1391,14.048508,-72.271065
1482277654529,-0.061424255,-0.060809612,-0.0068707466,-0.012878418,-0.0015106201,0.008773804,169.14417,14.054346,-72.271965
1482277654535,-0.039783478,-0.13857067,-0.05212879,-0.007247925,-0.010375977,0.009796143,169.15948,14.068938,-72.27111
